,time,price,route_id,age_SimpleImputer(strategy='mode'),gender_Hombre,gender_Mujer,gender_Prefiero no decirlo,type_Historica,type_Literaria,type_Patrimonio,type_Turistica,diff_Alta,diff_Baja,comp_Amigos,comp_Familia,comp_Pareja,comp_Solo,trans_Bicicleta,trans_Pie
18122,5.5,2,Glorieta-Santa Catalina,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0
18123,5.5,3,Ruta recinte enmurallat d'època islàmica,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
18124,3.5,2,Glorieta-Santa Catalina,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1
18125,5.5,2,Arbres: La volta al món,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
18126,5.5,1,Glorieta-Santa Catalina,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0
18127,1.5,1,Ruta Cultural Anell Ciclista,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
18128,5.5,2,Entre Naranjos,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
18129,5.5,1,Arbres: La volta al món,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
18130,3.5,3,Torres de Quart - Temple,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0
18131,3.5,3,Contes Blasco Ibañez – Ruta 1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
18132,1.5,1,Trinitat - L'Almodí,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1
18133,5.5,1,Glorieta-Santa Catalina,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
18134,3.5,3,Torres de Quart - Temple,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
18135,1.5,3,Sant Agustí - Portal Nou,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0
18136,1.5,2,Glorieta-Santa Catalina,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1
18137,1.5,3,Trinitat - L'Almodí,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
18138,7.5,1,Ruta dels Pecats a l'entorn del Mercat Central,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
18139,1.5,3,Ruta dels Pecats a l'entorn del Mercat Central,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0
18140,1.5,1,Ruta València amb bicicleta,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0
18141,5.5,2,Trinitat - L'Almodí,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
18142,1.5,1,Ruta dels Pecats a l'entorn del Mercat Central,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1
18143,7.5,1,Glorieta-Santa Catalina,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
18144,3.5,3,Serrans - Palau de la Generalitat,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
18145,3.5,1,Glorieta-Santa Catalina,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1
18146,7.5,2,Ruta Cultural Anell Ciclista,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
18147,7.5,3,Trinitat - L'Almodí,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0
18148,3.5,3,Contes Blasco Ibañez – Ruta 1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0
18149,3.5,2,Ruta Cultural Anell Ciclista,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0
18150,1.5,1,Ruta Cultural Anell Ciclista,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0
18151,7.5,3,Glorieta-Santa Catalina,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
18152,3.5,3,Contes Blasco Ibañez – Ruta 1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
18153,1.5,2,Ruta dels Pecats a l'entorn del Mercat Central,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0
18154,3.5,3,Ruta dels Pecats a l'entorn del Mercat Central,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0
18155,5.5,2,Ruta Valencia en la Memòria,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
18156,1.5,1,Glorieta-Santa Catalina,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1
18157,3.5,2,Contes Blasco Ibañez – Ruta 1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
18158,7.5,3,Glorieta-Santa Catalina,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
18159,3.5,2,Serrans - Palau de la Generalitat,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
18160,7.5,3,Trinitat - L'Almodí,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0
18161,7.5,1,Ruta dels Pecats a l'entorn del Mercat Central,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1
18162,5.5,3,Trinitat - L'Almodí,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
18163,3.5,1,Ruta recinte enmurallat d'època islàmica,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
18164,3.5,1,Glorieta-Santa Catalina,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
18165,3.5,1,Trinitat - L'Almodí,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
18166,5.5,1,Trinitat - L'Almodí,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
18167,3.5,2,Jardins del Reial - Glorieta,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
18168,1.5,2,Contes Blasco Ibañez – Ruta 1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
18169,7.5,3,Glorieta-Santa Catalina,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1
18170,3.5,2,Arbres: La volta al món,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
18171,7.5,3,No hay ruta,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
18172,3.5,2,Ruta València amb bicicleta,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0
18173,5.5,1,Trinitat - L'Almodí,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
18174,5.5,3,Arbres: La volta al món,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0
18175,5.5,1,Trinitat - L'Almodí,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
18176,7.5,1,Ruta Cultural Anell Ciclista,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
18177,5.5,1,Glorieta-Santa Catalina,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0
18178,3.5,1,Torres de Quart - Temple,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
18179,5.5,1,Glorieta-Santa Catalina,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
18180,5.5,1,Arbres: La volta al món,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1
18181,5.5,3,Glorieta-Santa Catalina,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
18182,7.5,2,Contes Blasco Ibañez – Ruta 1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
18183,3.5,1,Torres de Quart - Temple,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1
18184,3.5,3,Arbres monumentals i singulars,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
18185,7.5,3,Contes Blasco Ibañez – Ruta 1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
18186,3.5,3,Entre Naranjos,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
18187,1.5,1,Entre Naranjos,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
18188,1.5,1,Contes Blasco Ibañez – Ruta 1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
18189,3.5,1,Glorieta-Santa Catalina,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
18190,3.5,1,Glorieta-Santa Catalina,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
18191,1.5,2,Glorieta-Santa Catalina,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0
18192,5.5,1,Ruta dels Pecats a l'entorn del Mercat Central,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1
18193,3.5,1,Torres de Quart - Temple,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
18194,1.5,3,Ruta dels Pecats a l'entorn del Mercat Central,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1
18195,7.5,3,Trinitat - L'Almodí,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0
18196,1.5,3,Ruta València amb bicicleta,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0
18197,3.5,1,Glorieta-Santa Catalina,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1
18198,1.5,3,Ruta València amb bicicleta,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
18199,7.5,3,Glorieta-Santa Catalina,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0
18200,3.5,2,Contes Blasco Ibañez – Ruta 1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
18201,3.5,3,Ruta pel Centre Històric,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1
18202,3.5,1,Trinitat - L'Almodí,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
18203,7.5,2,Ruta dels Pecats a l'entorn del Mercat Central,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0
18204,5.5,3,Ruta València amb bicicleta,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
18205,1.5,2,Glorieta-Santa Catalina,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
18206,3.5,3,Arbres: La volta al món,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1
18207,1.5,3,Glorieta-Santa Catalina,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
18208,7.5,3,Glorieta-Santa Catalina,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0
18209,1.5,3,Arbres monumentals i singulars,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
18210,3.5,2,Trinitat - L'Almodí,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1
18211,1.5,3,Sant Agustí - Portal Nou,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0
18212,3.5,3,Serrans - Palau de la Generalitat,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
18213,5.5,1,Glorieta-Santa Catalina,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
18214,5.5,3,Trinitat - L'Almodí,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0
18215,7.5,3,Arbres: Un viatge pel Mediterrani,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1
18216,1.5,1,Trinitat - L'Almodí,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0
18217,7.5,2,Entre Naranjos,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
18218,7.5,2,Ruta Cultural Anell Ciclista,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
18219,7.5,3,Entre Naranjos,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0
18220,5.5,1,Contes Blasco Ibañez – Ruta 1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
18221,1.5,3,Arbres: La volta al món,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1
18222,5.5,1,Ruta Carrer Russafa - la Llotja,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
18223,3.5,2,Trinitat - L'Almodí,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
18224,5.5,2,Ruta Cultural Anell Ciclista,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0
18225,1.5,1,Trinitat - L'Almodí,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0
18226,3.5,3,Ruta dels Pecats a l'entorn del Mercat Central,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1
18227,3.5,3,Ruta pel Centre Històric,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1
18228,7.5,1,Ruta pel Centre Històric,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1
18229,3.5,2,Arbres: La volta al món,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1
18230,5.5,2,Arbres: La volta al món,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0
18231,3.5,2,Trinitat - L'Almodí,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1
18232,1.5,1,Glorieta-Santa Catalina,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
18233,5.5,3,Arbres monumentals i singulars,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
18234,5.5,1,Glorieta-Santa Catalina,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1
18235,5.5,2,No hay ruta,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
18236,5.5,3,Ruta Valencia en la Memòria,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
18237,1.5,3,Glorieta-Santa Catalina,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0
18238,3.5,1,Trinitat - L'Almodí,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1
18239,3.5,2,Ruta València amb bicicleta,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
18240,1.5,1,Trinitat - L'Almodí,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1
18241,5.5,3,Arbres: Un viatge pel Mediterrani,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1
18242,7.5,2,Trinitat - L'Almodí,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0
18243,1.5,3,Glorieta-Santa Catalina,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1
18244,3.5,1,Contes Blasco Ibañez – Ruta 1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
18245,7.5,3,Arbres: La volta al món,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
18246,3.5,3,Trinitat - L'Almodí,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0
18247,1.5,2,Sant Agustí - Portal Nou,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1
18248,1.5,2,Ruta Cultural Anell Ciclista,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0
18249,3.5,1,Ruta València amb bicicleta,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0
18250,5.5,3,Glorieta-Santa Catalina,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
18251,3.5,3,Ruta dels Pecats a l'entorn del Mercat Central,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0
18252,3.5,1,Entre Naranjos,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
18253,7.5,3,La barraca,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
18254,3.5,2,Glorieta-Santa Catalina,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1
18255,3.5,3,Entre Naranjos,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
18256,7.5,3,Arbres: La volta al món,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1
18257,1.5,2,Ruta pel Centre Històric,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1
18258,7.5,3,Arbres: La volta al món,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1
18259,3.5,1,Entre Naranjos,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
18260,1.5,3,Arbres monumentals i singulars,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0
18261,3.5,2,Glorieta-Santa Catalina,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1
18262,3.5,1,Ruta dels Pecats a l'entorn del Mercat Central,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1
18263,3.5,3,Trinitat - L'Almodí,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1
18264,1.5,3,Serrans - Palau de la Generalitat,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1
18265,5.5,2,Ruta dels Pecats a l'entorn del Mercat Central,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0
18266,7.5,1,Ruta Carrer Russafa - la Llotja,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1
18267,1.5,2,Sant Agustí - Portal Nou,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
18268,3.5,2,Ruta València amb bicicleta,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0
18269,1.5,1,Arbres: La volta al món,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1
18270,5.5,1,Ruta València amb bicicleta,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0
18271,1.5,2,Sant Agustí - Portal Nou,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
18272,5.5,2,Trinitat - L'Almodí,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1
18273,1.5,3,Ruta València amb bicicleta,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
18274,5.5,1,Glorieta-Santa Catalina,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
18275,5.5,1,Entre Naranjos,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
18276,5.5,3,Trinitat - L'Almodí,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1
18277,7.5,3,Glorieta-Santa Catalina,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
18278,7.5,3,Ruta Carrer Russafa - la Llotja,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
18279,7.5,2,Trinitat - L'Almodí,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1
18280,5.5,1,Arbres: La volta al món,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0
18281,5.5,3,Arbres: La volta al món,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
18282,7.5,2,Arbres: La volta al món,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1
18283,3.5,2,Glorieta-Santa Catalina,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
18284,1.5,3,Arbres: La volta al món,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0
18285,7.5,3,Ruta dels Pecats a l'entorn del Mercat Central,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0
18286,7.5,2,Ruta dels Pecats a l'entorn del Mercat Central,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1
18287,7.5,2,Ruta Cultural Anell Ciclista,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0
18288,1.5,2,Ruta Cultural Anell Ciclista,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0
18289,5.5,1,Glorieta-Santa Catalina,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
18290,7.5,1,Glorieta-Santa Catalina,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0
18291,5.5,3,Glorieta-Santa Catalina,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
18292,3.5,2,Ruta pel Centre Històric,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1
18293,1.5,3,Arbres: La volta al món,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1
18294,7.5,2,Ruta dels Pecats a l'entorn del Mercat Central,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1
18295,7.5,3,Contes Blasco Ibañez – Ruta 1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
18296,5.5,2,Arbres monumentals i singulars,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0
18297,7.5,1,Trinitat - L'Almodí,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
18298,5.5,3,Trinitat - L'Almodí,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
18299,5.5,1,Ruta València amb bicicleta,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0
18300,1.5,1,Sant Agustí - Portal Nou,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1
18301,5.5,3,Arbres: Un viatge pel Mediterrani,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1
18302,1.5,1,Ruta València amb bicicleta,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0
18303,3.5,2,Trinitat - L'Almodí,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0
18304,5.5,1,Trinitat - L'Almodí,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0
18305,7.5,3,Arbres monumentals i singulars,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
18306,3.5,3,Arbres: La volta al món,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0
18307,5.5,2,Ruta Cultural Anell Ciclista,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0
18308,1.5,2,Ruta Valencia en la Memòria,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1
18309,3.5,3,Ruta pel Centre Històric,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1
18310,5.5,2,Glorieta-Santa Catalina,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0
18311,1.5,2,Arbres: La volta al món,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
18312,7.5,1,Arbres: La volta al món,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0
18313,7.5,3,Entre Naranjos,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
18314,7.5,1,Trinitat - L'Almodí,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
18315,5.5,3,No hay ruta,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
18316,1.5,3,Arbres: La volta al món,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
18317,3.5,3,Glorieta-Santa Catalina,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
18318,7.5,1,Ruta Carrer Russafa - la Llotja,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0
18319,5.5,3,Glorieta-Santa Catalina,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
18320,1.5,1,Glorieta-Santa Catalina,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1
18321,3.5,1,Trinitat - L'Almodí,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
18322,5.5,3,Glorieta-Santa Catalina,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
18323,7.5,3,Ruta Carrer Russafa - la Llotja,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
18324,5.5,3,Trinitat - L'Almodí,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
18325,5.5,2,Arbres monumentals i singulars,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
18326,1.5,2,Serrans - Palau de la Generalitat,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
18327,1.5,1,Arbres: La volta al món,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
18328,3.5,1,Trinitat - L'Almodí,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
18329,3.5,1,Glorieta-Santa Catalina,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
18330,7.5,3,Contes Blasco Ibañez – Ruta 1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
18331,3.5,1,Arbres monumentals i singulars,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
18332,7.5,1,Ruta dels Pecats a l'entorn del Mercat Central,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1
18333,7.5,3,Ruta Carrer Russafa - la Llotja,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
18334,1.5,2,Sant Agustí - Portal Nou,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
18335,3.5,2,Ruta dels Pecats a l'entorn del Mercat Central,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
18336,7.5,1,Ruta dels Pecats a l'entorn del Mercat Central,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
18337,7.5,2,Arbres: La volta al món,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0
18338,1.5,2,Contes Blasco Ibañez – Ruta 1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
18339,3.5,2,Glorieta-Santa Catalina,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
18340,1.5,3,Sant Agustí - Portal Nou,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
18341,3.5,3,Torres de Quart - Temple,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0
18342,1.5,3,Ruta València amb bicicleta,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0
18343,7.5,2,Ruta València amb bicicleta,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
18344,5.5,3,Ruta València amb bicicleta,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
18345,5.5,1,Ruta dels Pecats a l'entorn del Mercat Central,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0
18346,3.5,3,Arbres: La volta al món,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0
18347,7.5,2,Ruta Cultural Anell Ciclista,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0
18348,5.5,2,Entre Naranjos,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
18349,5.5,2,Entre Naranjos,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
18350,3.5,1,La barraca,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1
18351,7.5,1,Ruta València amb bicicleta,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
18352,3.5,3,Arbres monumentals i singulars,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
18353,5.5,2,La barraca,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1
18354,3.5,1,Glorieta-Santa Catalina,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
18355,1.5,3,Glorieta-Santa Catalina,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1
18356,7.5,2,Trinitat - L'Almodí,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1
18357,5.5,1,Glorieta-Santa Catalina,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0
18358,3.5,2,Glorieta-Santa Catalina,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1
18359,1.5,3,Sant Agustí - Portal Nou,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
18360,3.5,2,Arbres: La volta al món,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
18361,7.5,1,Glorieta-Santa Catalina,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0
18362,5.5,3,Contes Blasco Ibañez – Ruta 1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
18363,5.5,3,Glorieta-Santa Catalina,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1
18364,5.5,1,Glorieta-Santa Catalina,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0
18365,1.5,2,Ruta pel Centre Històric,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1
18366,3.5,1,Glorieta-Santa Catalina,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1
18367,5.5,3,Trinitat - L'Almodí,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
18368,1.5,1,Trinitat - L'Almodí,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1
18369,1.5,2,Arbres: La volta al món,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1
18370,5.5,3,Ruta dels Pecats a l'entorn del Mercat Central,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1
