,age,gender,time,type_route,price,difficulty,accompaniment,transport,route_id
14143,35-45,Mujer,3.5,Historica,1-50 Euros,Baja,Pareja,Bicicleta,Ruta dels Pecats a l'entorn del Mercat Central
14144,+45,Hombre,3.5,Patrimonio,1-50 Euros,Baja,Amigos,A Pie,Torres de Quart - Temple
14145,0-18,Hombre,7.5,Historica,1-50 Euros,Alta,Pareja,Bicicleta,Trinitat - L'Almodí
14146,35-45,Mujer,7.5,Patrimonio,1-50 Euros,Baja,Familia,Bicicleta,Ruta Carrer Russafa - la Llotja
14147,18-35,Mujer,5.5,Literaria,+50 Euros,Baja,Amigos,A Pie,La barraca
14148,0-18,Mujer,3.5,Historica,Gratis,Baja,Pareja,A Pie,Ruta dels Pecats a l'entorn del Mercat Central
14149,18-35,Otro,3.5,Historica,Gratis,Alta,Solo,A Pie,Ruta de la Seda
14150,+45,Otro,1.5,Patrimonio,Gratis,Alta,Pareja,A Pie,Trinitat - L'Almodí
14151,35-45,Mujer,1.5,Historica,+50 Euros,Alta,Amigos,Bicicleta,Glorieta-Santa Catalina
14152,18-35,Mujer,1.5,Patrimonio,1-50 Euros,Alta,Solo,A Pie,Jardins del Reial - Glorieta
14153,+45,Mujer,1.5,Literaria,Gratis,Baja,Solo,Bicicleta,Entre Naranjos
14154,35-45,Otro,1.5,Turistica,1-50 Euros,Baja,Amigos,Bicicleta,Arbres: La volta al món
14155,+45,Otro,5.5,Literaria,+50 Euros,Alta,Familia,Bicicleta,Trinitat - L'Almodí
14156,+45,Hombre,1.5,Historica,Gratis,Baja,Solo,A Pie,Ruta dels Pecats a l'entorn del Mercat Central
14157,18-35,Hombre,7.5,Turistica,Gratis,Baja,Amigos,Bicicleta,Arbres monumentals i singulars
14158,0-18,Otro,5.5,Turistica,+50 Euros,Alta,Familia,Bicicleta,Trinitat - L'Almodí
14159,0-18,Mujer,7.5,Turistica,Gratis,Alta,Familia,A Pie,Trinitat - L'Almodí
14160,0-18,Mujer,1.5,Patrimonio,1-50 Euros,Baja,Familia,Bicicleta,Sant Agustí - Portal Nou
14161,35-45,Hombre,1.5,Historica,+50 Euros,Baja,Amigos,Bicicleta,Ruta dels Pecats a l'entorn del Mercat Central
14162,0-18,Hombre,5.5,Turistica,1-50 Euros,Alta,Familia,Bicicleta,Glorieta-Santa Catalina
14163,+45,Mujer,3.5,Turistica,1-50 Euros,Alta,Amigos,Bicicleta,Trinitat - L'Almodí
14164,35-45,Mujer,7.5,Historica,1-50 Euros,Baja,Amigos,Bicicleta,Ruta dels Pecats a l'entorn del Mercat Central
14165,0-18,Mujer,1.5,Turistica,Gratis,Baja,Solo,A Pie,Arbres: La volta al món
14166,35-45,Hombre,1.5,Patrimonio,1-50 Euros,Baja,Solo,Bicicleta,Sant Agustí - Portal Nou
14167,18-35,Hombre,3.5,Historica,+50 Euros,Baja,Familia,Bicicleta,Ruta Cultural Anell Ciclista
14168,+45,Otro,1.5,Literaria,+50 Euros,Alta,Pareja,A Pie,Glorieta-Santa Catalina
14169,18-35,Hombre,5.5,Historica,+50 Euros,Alta,Pareja,A Pie,Ruta de la Seda
14170,0-18,Hombre,5.5,Historica,1-50 Euros,Alta,Amigos,A Pie,Glorieta-Santa Catalina
14171,18-35,Otro,7.5,Historica,1-50 Euros,Alta,Familia,Bicicleta,Ruta València amb bicicleta
14172,0-18,Mujer,7.5,Literaria,Gratis,Baja,Pareja,Bicicleta,Contes Blasco Ibañez – Ruta 1
14173,18-35,Hombre,1.5,Literaria,Gratis,Alta,Solo,Bicicleta,Ruta València amb bicicleta
14174,35-45,Mujer,5.5,Turistica,Gratis,Baja,Pareja,A Pie,Arbres: La volta al món
14175,18-35,Mujer,5.5,Patrimonio,Gratis,Baja,Amigos,Bicicleta,Arbres monumentals i singulars
14176,0-18,Mujer,3.5,Literaria,Gratis,Alta,Familia,Bicicleta,Trinitat - L'Almodí
14177,35-45,Mujer,1.5,Turistica,+50 Euros,Alta,Amigos,Bicicleta,Trinitat - L'Almodí
14178,35-45,Hombre,1.5,Patrimonio,1-50 Euros,Baja,Solo,A Pie,Sant Agustí - Portal Nou
14179,+45,Hombre,7.5,Literaria,1-50 Euros,Baja,Solo,A Pie,Contes Blasco Ibañez – Ruta 1
14180,0-18,Hombre,3.5,Patrimonio,+50 Euros,Baja,Amigos,Bicicleta,Torres de Quart - Temple
14181,35-45,Otro,1.5,Patrimonio,1-50 Euros,Alta,Familia,A Pie,Glorieta-Santa Catalina
14182,0-18,Mujer,7.5,Historica,Gratis,Alta,Pareja,Bicicleta,Glorieta-Santa Catalina
14183,+45,Mujer,3.5,Literaria,Gratis,Alta,Amigos,A Pie,Glorieta-Santa Catalina
14184,18-35,Mujer,7.5,Literaria,1-50 Euros,Alta,Familia,A Pie,No hay ruta
14185,0-18,Mujer,5.5,Historica,1-50 Euros,Alta,Amigos,A Pie,Glorieta-Santa Catalina
14186,35-45,Mujer,7.5,Turistica,+50 Euros,Alta,Familia,A Pie,Trinitat - L'Almodí
14187,18-35,Hombre,1.5,Literaria,+50 Euros,Alta,Familia,A Pie,No hay ruta
14188,0-18,Mujer,3.5,Historica,Gratis,Baja,Solo,A Pie,Ruta dels Pecats a l'entorn del Mercat Central
14189,0-18,Mujer,3.5,Patrimonio,1-50 Euros,Alta,Amigos,A Pie,Glorieta-Santa Catalina
14190,0-18,Hombre,5.5,Historica,Gratis,Alta,Amigos,Bicicleta,Trinitat - L'Almodí
14191,18-35,Hombre,7.5,Historica,1-50 Euros,Baja,Amigos,Bicicleta,Ruta Cultural Anell Ciclista
14192,35-45,Mujer,3.5,Historica,1-50 Euros,Baja,Familia,A Pie,Ruta dels Pecats a l'entorn del Mercat Central
14193,+45,Otro,3.5,Literaria,Gratis,Alta,Familia,A Pie,Trinitat - L'Almodí
14194,+45,Otro,7.5,Historica,+50 Euros,Baja,Solo,Bicicleta,Ruta dels Pecats a l'entorn del Mercat Central
14195,0-18,Mujer,5.5,Turistica,Gratis,Alta,Solo,Bicicleta,Trinitat - L'Almodí
14196,+45,Otro,3.5,Turistica,+50 Euros,Alta,Familia,A Pie,Trinitat - L'Almodí
14197,35-45,Otro,5.5,Turistica,+50 Euros,Alta,Familia,A Pie,Trinitat - L'Almodí
14198,0-18,Hombre,7.5,Literaria,1-50 Euros,Alta,Familia,A Pie,Trinitat - L'Almodí
14199,35-45,Mujer,1.5,Literaria,Gratis,Alta,Pareja,Bicicleta,Trinitat - L'Almodí
14200,0-18,Otro,1.5,Historica,Gratis,Alta,Familia,A Pie,Glorieta-Santa Catalina
14201,+45,Mujer,7.5,Turistica,1-50 Euros,Alta,Solo,A Pie,Trinitat - L'Almodí
14202,+45,Mujer,1.5,Turistica,Gratis,Baja,Pareja,Bicicleta,Arbres: La volta al món
14203,18-35,Otro,3.5,Turistica,+50 Euros,Alta,Pareja,Bicicleta,Ruta València amb bicicleta
14204,18-35,Hombre,7.5,Literaria,1-50 Euros,Alta,Solo,A Pie,No hay ruta
14205,0-18,Hombre,7.5,Literaria,Gratis,Alta,Familia,A Pie,Trinitat - L'Almodí
14206,+45,Otro,5.5,Turistica,1-50 Euros,Alta,Amigos,A Pie,Trinitat - L'Almodí
14207,35-45,Otro,1.5,Historica,+50 Euros,Baja,Amigos,A Pie,Ruta dels Pecats a l'entorn del Mercat Central
14208,+45,Hombre,7.5,Turistica,1-50 Euros,Alta,Familia,A Pie,Glorieta-Santa Catalina
14209,0-18,Hombre,5.5,Literaria,+50 Euros,Baja,Amigos,Bicicleta,Contes Blasco Ibañez – Ruta 1
14210,35-45,Mujer,5.5,Literaria,+50 Euros,Baja,Familia,A Pie,Contes Blasco Ibañez – Ruta 1
14211,0-18,Hombre,7.5,Historica,+50 Euros,Baja,Pareja,Bicicleta,Ruta dels Pecats a l'entorn del Mercat Central
14212,35-45,Otro,5.5,Literaria,Gratis,Alta,Amigos,A Pie,Glorieta-Santa Catalina
14213,18-35,Mujer,5.5,Historica,Gratis,Alta,Familia,Bicicleta,Ruta València amb bicicleta
14214,0-18,Mujer,5.5,Literaria,Gratis,Baja,Pareja,Bicicleta,Entre Naranjos
14215,+45,Otro,1.5,Patrimonio,+50 Euros,Baja,Pareja,A Pie,Sant Agustí - Portal Nou
14216,0-18,Hombre,3.5,Literaria,1-50 Euros,Alta,Amigos,A Pie,Trinitat - L'Almodí
14217,18-35,Mujer,1.5,Turistica,1-50 Euros,Alta,Solo,A Pie,Ruta pel Centre Històric
14218,18-35,Hombre,7.5,Turistica,+50 Euros,Alta,Pareja,Bicicleta,Ruta València amb bicicleta
14219,+45,Hombre,7.5,Turistica,+50 Euros,Alta,Solo,A Pie,Glorieta-Santa Catalina
14220,+45,Hombre,1.5,Turistica,1-50 Euros,Alta,Familia,A Pie,Glorieta-Santa Catalina
14221,+45,Otro,5.5,Historica,+50 Euros,Alta,Amigos,Bicicleta,Trinitat - L'Almodí
14222,+45,Otro,5.5,Patrimonio,Gratis,Baja,Familia,Bicicleta,Ruta Carrer Russafa - la Llotja
14223,35-45,Otro,5.5,Literaria,1-50 Euros,Baja,Solo,A Pie,Entre Naranjos
14224,0-18,Otro,1.5,Turistica,+50 Euros,Baja,Amigos,Bicicleta,Arbres: La volta al món
14225,35-45,Otro,3.5,Literaria,1-50 Euros,Baja,Familia,A Pie,Entre Naranjos
14226,0-18,Hombre,3.5,Historica,+50 Euros,Baja,Pareja,Bicicleta,Ruta dels Pecats a l'entorn del Mercat Central
14227,18-35,Otro,7.5,Historica,+50 Euros,Baja,Solo,A Pie,Ruta Valencia en la Memòria
14228,0-18,Hombre,3.5,Literaria,1-50 Euros,Alta,Pareja,Bicicleta,Glorieta-Santa Catalina
14229,18-35,Hombre,1.5,Historica,+50 Euros,Alta,Familia,A Pie,Ruta de la Seda
14230,+45,Otro,7.5,Historica,Gratis,Baja,Familia,Bicicleta,Ruta dels Pecats a l'entorn del Mercat Central
14231,35-45,Mujer,3.5,Turistica,+50 Euros,Baja,Familia,A Pie,Arbres: La volta al món
14232,35-45,Hombre,5.5,Historica,+50 Euros,Baja,Familia,Bicicleta,Ruta dels Pecats a l'entorn del Mercat Central
14233,35-45,Mujer,3.5,Turistica,+50 Euros,Alta,Familia,Bicicleta,Glorieta-Santa Catalina
14234,18-35,Hombre,5.5,Patrimonio,Gratis,Alta,Solo,A Pie,Sant Agustí – Pont de Fusta
14235,18-35,Hombre,7.5,Patrimonio,Gratis,Alta,Pareja,Bicicleta,Ruta València amb bicicleta
14236,0-18,Hombre,1.5,Historica,Gratis,Alta,Solo,A Pie,Glorieta-Santa Catalina
14237,18-35,Mujer,1.5,Turistica,1-50 Euros,Alta,Familia,Bicicleta,Ruta València amb bicicleta
14238,18-35,Hombre,3.5,Literaria,+50 Euros,Baja,Amigos,Bicicleta,Arbres monumentals i singulars
14239,18-35,Hombre,7.5,Literaria,Gratis,Baja,Solo,A Pie,La barraca
14240,18-35,Otro,3.5,Turistica,+50 Euros,Baja,Solo,A Pie,Arbres: Un viatge pel Mediterrani
14241,+45,Hombre,1.5,Turistica,+50 Euros,Alta,Familia,A Pie,Glorieta-Santa Catalina
14242,+45,Otro,5.5,Historica,Gratis,Alta,Pareja,Bicicleta,Trinitat - L'Almodí
14243,0-18,Hombre,5.5,Turistica,1-50 Euros,Alta,Solo,Bicicleta,Trinitat - L'Almodí
14244,35-45,Hombre,5.5,Historica,1-50 Euros,Baja,Amigos,A Pie,Ruta dels Pecats a l'entorn del Mercat Central
14245,+45,Hombre,3.5,Patrimonio,+50 Euros,Baja,Pareja,A Pie,Torres de Quart - Temple
14246,+45,Mujer,1.5,Turistica,Gratis,Baja,Solo,Bicicleta,Arbres: La volta al món
14247,18-35,Hombre,7.5,Turistica,1-50 Euros,Baja,Solo,Bicicleta,Ruta Cultural Anell Ciclista
14248,18-35,Mujer,7.5,Historica,1-50 Euros,Baja,Familia,Bicicleta,Ruta Cultural Anell Ciclista
14249,+45,Otro,3.5,Historica,+50 Euros,Baja,Solo,A Pie,Ruta dels Pecats a l'entorn del Mercat Central
14250,18-35,Mujer,3.5,Historica,+50 Euros,Baja,Familia,Bicicleta,Arbres monumentals i singulars
14251,+45,Otro,1.5,Turistica,Gratis,Baja,Familia,Bicicleta,Arbres: La volta al món
14252,18-35,Mujer,5.5,Patrimonio,Gratis,Baja,Pareja,A Pie,Serrans - Palau de la Generalitat
14253,35-45,Otro,7.5,Patrimonio,+50 Euros,Alta,Familia,A Pie,Trinitat - L'Almodí
14254,35-45,Hombre,7.5,Historica,Gratis,Baja,Pareja,Bicicleta,Ruta dels Pecats a l'entorn del Mercat Central
14255,18-35,Mujer,3.5,Historica,Gratis,Alta,Solo,A Pie,Ruta recinte enmurallat d'època islàmica
14256,35-45,Hombre,3.5,Patrimonio,1-50 Euros,Alta,Familia,Bicicleta,Trinitat - L'Almodí
14257,+45,Otro,3.5,Literaria,1-50 Euros,Baja,Pareja,Bicicleta,Entre Naranjos
14258,+45,Otro,3.5,Historica,1-50 Euros,Alta,Familia,A Pie,Trinitat - L'Almodí
14259,18-35,Mujer,3.5,Patrimonio,+50 Euros,Baja,Solo,Bicicleta,Ruta Cultural Anell Ciclista
14260,0-18,Otro,1.5,Patrimonio,1-50 Euros,Alta,Solo,A Pie,Trinitat - L'Almodí
14261,0-18,Hombre,7.5,Turistica,+50 Euros,Baja,Familia,Bicicleta,Arbres: La volta al món
14262,18-35,Otro,5.5,Historica,Gratis,Alta,Pareja,Bicicleta,Ruta València amb bicicleta
14263,18-35,Otro,5.5,Literaria,Gratis,Baja,Solo,Bicicleta,Arbres monumentals i singulars
14264,18-35,Mujer,1.5,Literaria,Gratis,Alta,Amigos,Bicicleta,Ruta València amb bicicleta
14265,+45,Hombre,1.5,Turistica,1-50 Euros,Baja,Familia,Bicicleta,Arbres: La volta al món
14266,18-35,Otro,7.5,Historica,+50 Euros,Alta,Familia,Bicicleta,Ruta València amb bicicleta
14267,+45,Otro,3.5,Historica,+50 Euros,Alta,Solo,A Pie,Trinitat - L'Almodí
14268,0-18,Hombre,3.5,Patrimonio,+50 Euros,Baja,Solo,Bicicleta,Torres de Quart - Temple
14269,+45,Mujer,3.5,Literaria,1-50 Euros,Baja,Familia,Bicicleta,Entre Naranjos
14270,+45,Hombre,5.5,Patrimonio,Gratis,Baja,Solo,A Pie,Ruta Carrer Russafa - la Llotja
14271,18-35,Hombre,5.5,Historica,+50 Euros,Baja,Pareja,A Pie,Ruta Valencia en la Memòria
14272,18-35,Otro,3.5,Patrimonio,Gratis,Baja,Amigos,A Pie,Serrans - Palau de la Generalitat
14273,+45,Otro,1.5,Historica,+50 Euros,Baja,Pareja,Bicicleta,Ruta dels Pecats a l'entorn del Mercat Central
14274,+45,Mujer,1.5,Literaria,Gratis,Baja,Solo,A Pie,Entre Naranjos
14275,18-35,Hombre,3.5,Historica,1-50 Euros,Baja,Solo,Bicicleta,Ruta Cultural Anell Ciclista
14276,+45,Mujer,1.5,Patrimonio,1-50 Euros,Baja,Solo,A Pie,Sant Agustí - Portal Nou
14277,35-45,Hombre,1.5,Literaria,Gratis,Alta,Familia,Bicicleta,Trinitat - L'Almodí
14278,18-35,Mujer,7.5,Literaria,+50 Euros,Alta,Solo,Bicicleta,Ruta València amb bicicleta
14279,0-18,Hombre,1.5,Literaria,Gratis,Baja,Pareja,Bicicleta,Contes Blasco Ibañez – Ruta 1
14280,+45,Mujer,5.5,Patrimonio,1-50 Euros,Alta,Pareja,A Pie,Glorieta-Santa Catalina
14281,35-45,Otro,3.5,Patrimonio,+50 Euros,Baja,Solo,A Pie,Torres de Quart - Temple
14282,35-45,Mujer,3.5,Turistica,+50 Euros,Baja,Familia,Bicicleta,Arbres: La volta al món
14283,18-35,Otro,3.5,Turistica,Gratis,Baja,Pareja,A Pie,Arbres: Un passeig per l’Albereda
14284,18-35,Hombre,1.5,Historica,1-50 Euros,Baja,Amigos,A Pie,Ruta Valencia en la Memòria
14285,35-45,Otro,7.5,Literaria,1-50 Euros,Alta,Amigos,Bicicleta,Glorieta-Santa Catalina
14286,35-45,Hombre,5.5,Patrimonio,1-50 Euros,Alta,Pareja,Bicicleta,Trinitat - L'Almodí
14287,35-45,Mujer,3.5,Patrimonio,1-50 Euros,Baja,Pareja,Bicicleta,Torres de Quart - Temple
14288,35-45,Otro,5.5,Historica,1-50 Euros,Alta,Solo,A Pie,Glorieta-Santa Catalina
14289,18-35,Mujer,7.5,Patrimonio,Gratis,Alta,Familia,Bicicleta,Ruta València amb bicicleta
14290,35-45,Hombre,5.5,Historica,1-50 Euros,Alta,Familia,Bicicleta,Trinitat - L'Almodí
14291,18-35,Otro,1.5,Patrimonio,1-50 Euros,Alta,Pareja,A Pie,Jardins del Reial - Glorieta
14292,0-18,Mujer,1.5,Literaria,Gratis,Alta,Solo,A Pie,Glorieta-Santa Catalina
14293,35-45,Hombre,7.5,Turistica,1-50 Euros,Baja,Familia,A Pie,Arbres: La volta al món
14294,+45,Otro,3.5,Literaria,1-50 Euros,Alta,Solo,A Pie,Trinitat - L'Almodí
14295,35-45,Mujer,1.5,Turistica,+50 Euros,Baja,Amigos,A Pie,Arbres: La volta al món
14296,0-18,Mujer,1.5,Historica,+50 Euros,Baja,Familia,Bicicleta,Ruta dels Pecats a l'entorn del Mercat Central
14297,0-18,Otro,3.5,Historica,1-50 Euros,Alta,Familia,A Pie,Glorieta-Santa Catalina
14298,+45,Mujer,5.5,Historica,1-50 Euros,Baja,Familia,Bicicleta,Ruta dels Pecats a l'entorn del Mercat Central
14299,35-45,Otro,5.5,Literaria,+50 Euros,Alta,Familia,Bicicleta,Glorieta-Santa Catalina
14300,35-45,Otro,5.5,Historica,+50 Euros,Baja,Solo,Bicicleta,Ruta dels Pecats a l'entorn del Mercat Central
14301,0-18,Mujer,1.5,Turistica,+50 Euros,Alta,Amigos,Bicicleta,Glorieta-Santa Catalina
14302,0-18,Mujer,1.5,Literaria,Gratis,Alta,Amigos,A Pie,Glorieta-Santa Catalina
14303,+45,Mujer,5.5,Turistica,Gratis,Alta,Amigos,A Pie,Glorieta-Santa Catalina
14304,+45,Hombre,7.5,Patrimonio,1-50 Euros,Baja,Solo,A Pie,Ruta Carrer Russafa - la Llotja
14305,0-18,Hombre,5.5,Turistica,Gratis,Baja,Amigos,A Pie,Arbres: La volta al món
14306,18-35,Otro,7.5,Patrimonio,1-50 Euros,Baja,Pareja,A Pie,Serrans - Palau de la Generalitat
14307,18-35,Hombre,1.5,Literaria,+50 Euros,Baja,Solo,A Pie,La barraca
14308,35-45,Hombre,3.5,Turistica,+50 Euros,Alta,Familia,Bicicleta,Trinitat - L'Almodí
14309,18-35,Mujer,3.5,Literaria,+50 Euros,Alta,Amigos,A Pie,No hay ruta
14310,+45,Otro,3.5,Literaria,Gratis,Alta,Familia,A Pie,Glorieta-Santa Catalina
14311,18-35,Mujer,1.5,Turistica,+50 Euros,Alta,Solo,Bicicleta,Ruta València amb bicicleta
14312,+45,Otro,7.5,Historica,Gratis,Alta,Solo,A Pie,Trinitat - L'Almodí
14313,0-18,Otro,1.5,Literaria,Gratis,Baja,Solo,Bicicleta,Entre Naranjos
14314,18-35,Otro,5.5,Turistica,+50 Euros,Baja,Solo,Bicicleta,Arbres monumentals i singulars
14315,0-18,Otro,1.5,Turistica,+50 Euros,Alta,Pareja,A Pie,Trinitat - L'Almodí
14316,+45,Mujer,1.5,Historica,1-50 Euros,Baja,Solo,Bicicleta,Ruta dels Pecats a l'entorn del Mercat Central
14317,+45,Mujer,7.5,Turistica,1-50 Euros,Baja,Amigos,A Pie,Arbres: La volta al món
14318,+45,Hombre,3.5,Turistica,Gratis,Alta,Familia,Bicicleta,Trinitat - L'Almodí
14319,35-45,Hombre,1.5,Literaria,+50 Euros,Baja,Pareja,Bicicleta,Entre Naranjos
14320,+45,Hombre,1.5,Turistica,Gratis,Baja,Pareja,A Pie,Arbres: La volta al món
14321,+45,Mujer,7.5,Turistica,1-50 Euros,Baja,Amigos,Bicicleta,Arbres: La volta al món
14322,35-45,Hombre,1.5,Historica,Gratis,Alta,Amigos,A Pie,Glorieta-Santa Catalina
14323,18-35,Otro,1.5,Historica,+50 Euros,Baja,Pareja,A Pie,Ruta Valencia en la Memòria
14324,0-18,Otro,5.5,Historica,Gratis,Alta,Solo,A Pie,Glorieta-Santa Catalina
14325,0-18,Hombre,7.5,Literaria,Gratis,Alta,Solo,Bicicleta,Glorieta-Santa Catalina
14326,18-35,Hombre,3.5,Literaria,Gratis,Baja,Pareja,Bicicleta,Ruta Cultural Anell Ciclista
14327,18-35,Hombre,3.5,Literaria,+50 Euros,Alta,Familia,Bicicleta,Ruta València amb bicicleta
14328,+45,Mujer,1.5,Turistica,Gratis,Baja,Familia,A Pie,Arbres: La volta al món
14329,+45,Mujer,1.5,Turistica,Gratis,Baja,Familia,A Pie,Arbres: La volta al món
14330,35-45,Mujer,7.5,Literaria,+50 Euros,Alta,Familia,A Pie,Glorieta-Santa Catalina
14331,18-35,Otro,7.5,Turistica,Gratis,Alta,Solo,Bicicleta,Ruta València amb bicicleta
14332,35-45,Mujer,7.5,Literaria,Gratis,Baja,Solo,Bicicleta,Entre Naranjos
14333,18-35,Mujer,7.5,Patrimonio,Gratis,Alta,Solo,Bicicleta,Ruta València amb bicicleta
14334,+45,Hombre,7.5,Historica,1-50 Euros,Baja,Solo,A Pie,Ruta dels Pecats a l'entorn del Mercat Central
14335,35-45,Hombre,1.5,Literaria,1-50 Euros,Baja,Familia,A Pie,Entre Naranjos
14336,+45,Otro,1.5,Turistica,1-50 Euros,Alta,Pareja,A Pie,Glorieta-Santa Catalina
14337,+45,Hombre,3.5,Historica,1-50 Euros,Baja,Pareja,A Pie,Ruta dels Pecats a l'entorn del Mercat Central
14338,18-35,Otro,3.5,Historica,1-50 Euros,Baja,Pareja,A Pie,Ruta Valencia en la Memòria
14339,0-18,Otro,3.5,Patrimonio,1-50 Euros,Alta,Pareja,Bicicleta,Trinitat - L'Almodí
14340,35-45,Hombre,7.5,Historica,Gratis,Alta,Amigos,A Pie,Glorieta-Santa Catalina
14341,18-35,Otro,3.5,Literaria,+50 Euros,Alta,Amigos,Bicicleta,Ruta València amb bicicleta
14342,35-45,Mujer,5.5,Patrimonio,1-50 Euros,Baja,Familia,A Pie,Ruta Carrer Russafa - la Llotja
14343,35-45,Hombre,1.5,Patrimonio,+50 Euros,Alta,Pareja,Bicicleta,Trinitat - L'Almodí
14344,18-35,Otro,3.5,Historica,1-50 Euros,Alta,Amigos,A Pie,Ruta de la Seda
14345,0-18,Hombre,5.5,Historica,1-50 Euros,Baja,Solo,Bicicleta,Ruta dels Pecats a l'entorn del Mercat Central
14346,+45,Mujer,3.5,Historica,Gratis,Alta,Amigos,A Pie,Glorieta-Santa Catalina
14347,+45,Otro,5.5,Literaria,1-50 Euros,Alta,Familia,A Pie,Trinitat - L'Almodí
14348,18-35,Hombre,5.5,Turistica,1-50 Euros,Baja,Solo,Bicicleta,Arbres monumentals i singulars
14349,+45,Hombre,1.5,Turistica,Gratis,Baja,Amigos,A Pie,Arbres: La volta al món
14350,0-18,Otro,7.5,Turistica,Gratis,Baja,Solo,Bicicleta,Arbres: La volta al món
14351,+45,Otro,1.5,Turistica,1-50 Euros,Baja,Amigos,Bicicleta,Arbres: La volta al món
14352,0-18,Otro,1.5,Turistica,Gratis,Alta,Familia,Bicicleta,Glorieta-Santa Catalina
14353,18-35,Mujer,7.5,Literaria,1-50 Euros,Alta,Amigos,Bicicleta,Ruta València amb bicicleta
14354,0-18,Mujer,1.5,Historica,Gratis,Baja,Pareja,Bicicleta,Ruta dels Pecats a l'entorn del Mercat Central
14355,0-18,Otro,1.5,Patrimonio,Gratis,Alta,Pareja,A Pie,Trinitat - L'Almodí
14356,0-18,Otro,3.5,Literaria,1-50 Euros,Alta,Familia,A Pie,Glorieta-Santa Catalina
14357,18-35,Otro,1.5,Turistica,+50 Euros,Alta,Familia,Bicicleta,Ruta València amb bicicleta
14358,0-18,Otro,7.5,Turistica,Gratis,Alta,Solo,A Pie,Trinitat - L'Almodí
14359,35-45,Mujer,5.5,Literaria,Gratis,Baja,Solo,A Pie,Entre Naranjos
14360,0-18,Mujer,3.5,Turistica,+50 Euros,Baja,Amigos,A Pie,Arbres: La volta al món
14361,18-35,Mujer,3.5,Literaria,+50 Euros,Baja,Amigos,A Pie,Contes Blasco Ibañez – Ruta 2
14362,35-45,Hombre,7.5,Literaria,1-50 Euros,Alta,Solo,Bicicleta,Trinitat - L'Almodí
14363,0-18,Otro,1.5,Turistica,1-50 Euros,Alta,Amigos,Bicicleta,Glorieta-Santa Catalina
14364,+45,Otro,5.5,Literaria,Gratis,Alta,Solo,Bicicleta,Glorieta-Santa Catalina
14365,0-18,Otro,1.5,Patrimonio,+50 Euros,Alta,Pareja,A Pie,Trinitat - L'Almodí
14366,0-18,Hombre,5.5,Turistica,Gratis,Baja,Pareja,Bicicleta,Arbres: La volta al món
14367,0-18,Otro,7.5,Turistica,+50 Euros,Alta,Amigos,Bicicleta,Trinitat - L'Almodí
14368,35-45,Hombre,3.5,Literaria,1-50 Euros,Baja,Familia,A Pie,Entre Naranjos
14369,35-45,Hombre,7.5,Patrimonio,+50 Euros,Baja,Familia,A Pie,Ruta Carrer Russafa - la Llotja
14370,35-45,Hombre,1.5,Turistica,1-50 Euros,Alta,Familia,Bicicleta,Glorieta-Santa Catalina
14371,18-35,Mujer,5.5,Patrimonio,+50 Euros,Baja,Amigos,Bicicleta,Ruta Cultural Anell Ciclista
14372,+45,Mujer,3.5,Historica,1-50 Euros,Alta,Pareja,Bicicleta,Glorieta-Santa Catalina
14373,35-45,Hombre,7.5,Turistica,Gratis,Alta,Pareja,A Pie,Glorieta-Santa Catalina
14374,35-45,Otro,7.5,Patrimonio,+50 Euros,Alta,Solo,Bicicleta,Glorieta-Santa Catalina
14375,+45,Hombre,7.5,Literaria,+50 Euros,Alta,Solo,Bicicleta,Glorieta-Santa Catalina
14376,0-18,Otro,7.5,Historica,Gratis,Alta,Pareja,Bicicleta,Trinitat - L'Almodí
14377,0-18,Mujer,7.5,Historica,+50 Euros,Baja,Pareja,Bicicleta,Ruta dels Pecats a l'entorn del Mercat Central
14378,18-35,Mujer,3.5,Turistica,1-50 Euros,Baja,Amigos,A Pie,Arbres: Un viatge pel Mediterrani
14379,18-35,Otro,3.5,Turistica,1-50 Euros,Baja,Familia,A Pie,Arbres: Un passeig per l’Albereda
14380,35-45,Otro,5.5,Turistica,Gratis,Alta,Pareja,A Pie,Trinitat - L'Almodí
14381,+45,Hombre,7.5,Patrimonio,+50 Euros,Alta,Familia,Bicicleta,Glorieta-Santa Catalina
14382,35-45,Hombre,5.5,Literaria,+50 Euros,Baja,Familia,A Pie,Entre Naranjos
14383,0-18,Otro,7.5,Literaria,+50 Euros,Baja,Pareja,Bicicleta,Entre Naranjos
14384,35-45,Otro,7.5,Patrimonio,1-50 Euros,Baja,Solo,Bicicleta,Ruta Carrer Russafa - la Llotja
14385,18-35,Otro,3.5,Historica,1-50 Euros,Baja,Amigos,A Pie,Ruta Valencia en la Memòria
14386,0-18,Mujer,7.5,Historica,+50 Euros,Baja,Pareja,A Pie,Ruta dels Pecats a l'entorn del Mercat Central
14387,35-45,Otro,1.5,Literaria,Gratis,Alta,Pareja,A Pie,Glorieta-Santa Catalina
14388,0-18,Otro,3.5,Turistica,1-50 Euros,Alta,Familia,Bicicleta,Trinitat - L'Almodí
14389,0-18,Hombre,1.5,Literaria,Gratis,Alta,Amigos,Bicicleta,Glorieta-Santa Catalina
14390,0-18,Hombre,7.5,Literaria,Gratis,Baja,Amigos,Bicicleta,Entre Naranjos
14391,35-45,Mujer,7.5,Literaria,Gratis,Alta,Familia,A Pie,Trinitat - L'Almodí
